id	SRA_id	BioProjectAccession	BioSampleAccession	ExperimentAccession	RunAccession	SampleAccession	ExperimentName	ExperimentStatus	ExperimentVersion	IsPublic	SampleName	StaticDataAvailable	StudyAcc	StudName	Title	OrganismName	OrganismTaxID	ClusterName	InstrumentModel	LibraryName	LibraryLayout	LibrarySelection	LibrarySource	LibraryStrategy	Platform	TotalBases	TotalSize	TotalSpots	TotalRuns	CreateDate	UpdateDate	CenterName	ContactName	LabName	SubmitterAccession
480	34578	PRJNA47685	SAMN00115190	SRX028717	SRR069153	SRS116723	Sequencing of 118 Yersinia pestis strains using Solexa	public	3	true		true	SRP003808	Denovo sequencing of 118 Yersinia pestis strains	Sequencing of 118 Yersinia pestis strains using Solexa	None	632	public	Illumina Genome Analyzer II	PLAyyyDAODIABPEI	PAIRED	PCR	GENOMIC	WGS	ILLUMINA	280447551	187645051	3549969	1	2012/01/01	2013/03/01	BGI	Rensheng WU	BGI	SRA010790
481	34577	PRJNA47685	SAMN00115189	SRX028716	SRR069152	SRS116722	Sequencing of 118 Yersinia pestis strains using Solexa	public	3	true		true	SRP003808	Denovo sequencing of 118 Yersinia pestis strains	Sequencing of 118 Yersinia pestis strains using Solexa	None	632	public	Illumina Genome Analyzer II	PLAyyyDCSDIAAPEI	PAIRED	PCR	GENOMIC	WGS	ILLUMINA	423693432	279365362	5363208	1	2012/01/01	2013/03/01	BGI	Rensheng WU	BGI	SRA010790
482	34576	PRJNA47685	SAMN00115188	SRX028715	SRR069151	SRS116721	Sequencing of 118 Yersinia pestis strains using Solexa	public	3	true		true	SRP003808	Denovo sequencing of 118 Yersinia pestis strains	Sequencing of 118 Yersinia pestis strains using Solexa	None	632	public	Illumina Genome Analyzer II	PLAyyyDCXDIAAPEI	PAIRED	PCR	GENOMIC	WGS	ILLUMINA	293371319	206301283	3713561	1	2012/01/01	2013/03/01	BGI	Rensheng WU	BGI	SRA010790
483	34575	PRJNA47685	SAMN00115188	SRX028714	SRR069150	SRS116721	Sequencing of 118 Yersinia pestis strains using Solexa	public	3	true		true	SRP003808	Denovo sequencing of 118 Yersinia pestis strains	Sequencing of 118 Yersinia pestis strains using Solexa	None	632	public	Illumina Genome Analyzer II	PLAyyyDCXDIAAPEI	PAIRED	PCR	GENOMIC	WGS	ILLUMINA	171508289	67096927	2170991	1	2012/01/01	2013/03/01	BGI	Rensheng WU	BGI	SRA010790
484	34574	PRJNA47685	SAMN00115187	SRX028713	SRR069149	SRS116720	Sequencing of 118 Yersinia pestis strains using Solexa	public	3	true		true	SRP003808	Denovo sequencing of 118 Yersinia pestis strains	Sequencing of 118 Yersinia pestis strains using Solexa	None	632	public	Illumina Genome Analyzer II	PLAyyyDIUDWAAPEI	PAIRED	PCR	GENOMIC	WGS	ILLUMINA	364806300	270805762	2432042	1	2012/01/01	2013/03/01	BGI	Rensheng WU	BGI	SRA010790
485	34573	PRJNA47685	SAMN00115186	SRX028712	SRR069148	SRS116719	Sequencing of 118 Yersinia pestis strains using Solexa	public	3	true		true	SRP003808	Denovo sequencing of 118 Yersinia pestis strains	Sequencing of 118 Yersinia pestis strains using Solexa	None	632	public	Illumina Genome Analyzer II	PLAyyyDBGDIAAPEI	PAIRED	PCR	GENOMIC	WGS	ILLUMINA	571247736	402052560	3859782	1	2012/01/01	2013/03/01	BGI	Rensheng WU	BGI	SRA010790
486	34572	PRJNA47685	SAMN00115186	SRX028711	SRR069147	SRS116719	Sequencing of 118 Yersinia pestis strains using Solexa	public	3	true		true	SRP003808	Denovo sequencing of 118 Yersinia pestis strains	Sequencing of 118 Yersinia pestis strains using Solexa	None	632	public	Illumina Genome Analyzer II	PLAyyyDBGDIAAPEI	PAIRED	PCR	GENOMIC	WGS	ILLUMINA	203332965	88253906	2573835	1	2012/01/01	2013/03/01	BGI	Rensheng WU	BGI	SRA010790
487	34571	PRJNA47685	SAMN00115185	SRX028710	SRR069146	SRS116718	Sequencing of 118 Yersinia pestis strains using Solexa	public	3	true		true	SRP003808	Denovo sequencing of 118 Yersinia pestis strains	Sequencing of 118 Yersinia pestis strains using Solexa	None	632	public	Illumina Genome Analyzer II	PLAyyyDCTDIAAPEI	PAIRED	PCR	GENOMIC	WGS	ILLUMINA	363201868	239082084	4597492	1	2012/01/01	2013/03/01	BGI	Rensheng WU	BGI	SRA010790
488	34570	PRJNA47685	SAMN00115184	SRX028709	SRR069145	SRS116717	Sequencing of 118 Yersinia pestis strains using Solexa	public	3	true		true	SRP003808	Denovo sequencing of 118 Yersinia pestis strains	Sequencing of 118 Yersinia pestis strains using Solexa	None	632	public	Illumina Genome Analyzer II	PLAyyyDEADIAAPEI	PAIRED	PCR	GENOMIC	WGS	ILLUMINA	276682569	187232063	3502311	1	2012/01/01	2013/03/01	BGI	Rensheng WU	BGI	SRA010790
489	34569	PRJNA47685	SAMN00115183	SRX028708	SRR069144	SRS116716	Sequencing of 118 Yersinia pestis strains using Solexa	public	3	true		true	SRP003808	Denovo sequencing of 118 Yersinia pestis strains	Sequencing of 118 Yersinia pestis strains using Solexa	None	632	public	Illumina Genome Analyzer II	PLAyyyDBYDIAAPEI	PAIRED	PCR	GENOMIC	WGS	ILLUMINA	238159562	161802175	3014678	1	2012/01/01	2013/03/01	BGI	Rensheng WU	BGI	SRA010790
490	34568	PRJNA47685	SAMN00115182	SRX028707	SRR069143	SRS116715	Sequencing of 118 Yersinia pestis strains using Solexa	public	3	true		true	SRP003808	Denovo sequencing of 118 Yersinia pestis strains	Sequencing of 118 Yersinia pestis strains using Solexa	None	632	public	Illumina Genome Analyzer II	PLAyyyDBZDIAAPEI	PAIRED	PCR	GENOMIC	WGS	ILLUMINA	229552749	103541357	2905731	1	2012/01/01	2013/03/01	BGI	Rensheng WU	BGI	SRA010790
491	34567	PRJNA47685	SAMN00115181	SRX028706	SRR069142	SRS116714	Sequencing of 118 Yersinia pestis strains using Solexa	public	3	true		true	SRP003808	Denovo sequencing of 118 Yersinia pestis strains	Sequencing of 118 Yersinia pestis strains using Solexa	None	632	public	Illumina Genome Analyzer II	PLAyyyDITDIAAPEI	PAIRED	PCR	GENOMIC	WGS	ILLUMINA	290087052	201220380	3671988	1	2012/01/01	2013/03/01	BGI	Rensheng WU	BGI	SRA010790
492	34566	PRJNA47685	SAMN00115180	SRX028705	SRR069141	SRS116713	Sequencing of 118 Yersinia pestis strains using Solexa	public	3	true		true	SRP003808	Denovo sequencing of 118 Yersinia pestis strains	Sequencing of 118 Yersinia pestis strains using Solexa	None	632	public	Illumina Genome Analyzer II	PLAyyyDCVDIAAPEI	PAIRED	PCR	GENOMIC	WGS	ILLUMINA	644684400	481180865	4297896	1	2012/01/01	2013/03/01	BGI	Rensheng WU	BGI	SRA010790
493	34565	PRJNA47685	SAMN00115179	SRX028704	SRR069140	SRS116712	Sequencing of 118 Yersinia pestis strains using Solexa	public	3	true		true	SRP003808	Denovo sequencing of 118 Yersinia pestis strains	Sequencing of 118 Yersinia pestis strains using Solexa	None	632	public	Illumina Genome Analyzer II	PLAyyyDCMDIAAPEI	PAIRED	PCR	GENOMIC	WGS	ILLUMINA	371715935	270285432	4705265	1	2012/01/01	2013/03/01	BGI	Rensheng WU	BGI	SRA010790
494	34564	PRJNA47685	SAMN00115178	SRX028703	SRR069139	SRS116711	Sequencing of 118 Yersinia pestis strains using Solexa	public	3	true		true	SRP003808	Denovo sequencing of 118 Yersinia pestis strains	Sequencing of 118 Yersinia pestis strains using Solexa	None	632	public	Illumina Genome Analyzer II	PLAyyyDCIDIAAPEI	PAIRED	PCR	GENOMIC	WGS	ILLUMINA	407224381	265583171	5154739	1	2012/01/01	2013/03/01	BGI	Rensheng WU	BGI	SRA010790
495	34563	PRJNA47685	SAMN00115177	SRX028702	SRR069138	SRS116710	Sequencing of 118 Yersinia pestis strains using Solexa	public	3	true		true	SRP003808	Denovo sequencing of 118 Yersinia pestis strains	Sequencing of 118 Yersinia pestis strains using Solexa	None	632	public	Illumina Genome Analyzer II	PLAyyyDGXDIAAPEI	PAIRED	PCR	GENOMIC	WGS	ILLUMINA	337483892	238513852	4271948	1	2012/01/01	2013/03/01	BGI	Rensheng WU	BGI	SRA010790
496	34562	PRJNA47685	SAMN00115176	SRX028701	SRR069137	SRS116709	Sequencing of 118 Yersinia pestis strains using Solexa	public	3	true		true	SRP003808	Denovo sequencing of 118 Yersinia pestis strains	Sequencing of 118 Yersinia pestis strains using Solexa	None	632	public	Illumina Genome Analyzer II	PLAyyyDASDIAAPEI	PAIRED	PCR	GENOMIC	WGS	ILLUMINA	135805187	98137003	1719053	1	2012/01/01	2013/03/01	BGI	Rensheng WU	BGI	SRA010790
497	34561	PRJNA47685	SAMN00115175	SRX028700	SRR069136	SRS116708	Sequencing of 118 Yersinia pestis strains using Solexa	public	3	true		true	SRP003808	Denovo sequencing of 118 Yersinia pestis strains	Sequencing of 118 Yersinia pestis strains using Solexa	None	632	public	Illumina Genome Analyzer II	PLAyyyDAYDIAAPEI	PAIRED	PCR	GENOMIC	WGS	ILLUMINA	317931471	210206596	4024449	1	2012/01/01	2013/03/01	BGI	Rensheng WU	BGI	SRA010790
498	34560	PRJNA47685	SAMN00115174	SRX028699	SRR069135	SRS116707	Sequencing of 118 Yersinia pestis strains using Solexa	public	3	true		true	SRP003808	Denovo sequencing of 118 Yersinia pestis strains	Sequencing of 118 Yersinia pestis strains using Solexa	None	632	public	Illumina Genome Analyzer II	PLAyyyDARDIAAPEI	PAIRED	PCR	GENOMIC	WGS	ILLUMINA	219627110	145374963	2780090	1	2012/01/01	2013/03/01	BGI	Rensheng WU	BGI	SRA010790
499	34559	PRJNA47685	SAMN00115173	SRX028698	SRR069134	SRS116706	Sequencing of 118 Yersinia pestis strains using Solexa	public	3	true		true	SRP003808	Denovo sequencing of 118 Yersinia pestis strains	Sequencing of 118 Yersinia pestis strains using Solexa	None	632	public	Illumina Genome Analyzer II	PLAyyyDDRDIAAPEI	PAIRED	PCR	GENOMIC	WGS	ILLUMINA	361984557	237622367	4582083	1	2012/01/01	2013/03/01	BGI	Rensheng WU	BGI	SRA010790
500	34558	PRJNA47685	SAMN00115172	SRX028697	SRR069133	SRS116705	Sequencing of 118 Yersinia pestis strains using Solexa	public	3	true		true	SRP003808	Denovo sequencing of 118 Yersinia pestis strains	Sequencing of 118 Yersinia pestis strains using Solexa	None	632	public	Illumina Genome Analyzer II	PLAyyyDAQDIABPEI	PAIRED	PCR	GENOMIC	WGS	ILLUMINA	347019903	235129349	4392657	1	2012/01/01	2013/03/01	BGI	Rensheng WU	BGI	SRA010790
501	34557	PRJNA47685	SAMN00115171	SRX028696	SRR069132	SRS116704	Sequencing of 118 Yersinia pestis strains using Solexa	public	3	true		true	SRP003808	Denovo sequencing of 118 Yersinia pestis strains	Sequencing of 118 Yersinia pestis strains using Solexa	None	632	public	Illumina Genome Analyzer II	PLAyyyDAJDIABPEI	PAIRED	PCR	GENOMIC	WGS	ILLUMINA	267643310	181229268	3387890	1	2012/01/01	2013/03/01	BGI	Rensheng WU	BGI	SRA010790
502	34556	PRJNA47685	SAMN00115170	SRX028695	SRR069131	SRS116703	Sequencing of 118 Yersinia pestis strains using Solexa	public	3	true		true	SRP003808	Denovo sequencing of 118 Yersinia pestis strains	Sequencing of 118 Yersinia pestis strains using Solexa	None	632	public	Illumina Genome Analyzer II	PLAyyyDBKDIAAPEI	PAIRED	PCR	GENOMIC	WGS	ILLUMINA	215224045	95987946	2724355	1	2012/01/01	2013/03/01	BGI	Rensheng WU	BGI	SRA010790
503	34555	PRJNA47685	SAMN00115169	SRX028694	SRR069130	SRS116702	Sequencing of 118 Yersinia pestis strains using Solexa	public	3	true		true	SRP003808	Denovo sequencing of 118 Yersinia pestis strains	Sequencing of 118 Yersinia pestis strains using Solexa	None	632	public	Illumina Genome Analyzer II	PLAyyyDDFDIAAPEI	PAIRED	PCR	GENOMIC	WGS	ILLUMINA	417733514	283985284	5287766	1	2012/01/01	2013/03/01	BGI	Rensheng WU	BGI	SRA010790
504	34554	PRJNA47685	SAMN00115168	SRX028693	SRR069129	SRS116701	Sequencing of 118 Yersinia pestis strains using Solexa	public	3	true		true	SRP003808	Denovo sequencing of 118 Yersinia pestis strains	Sequencing of 118 Yersinia pestis strains using Solexa	None	632	public	Illumina Genome Analyzer II	PLAyyyDDKDIAAPEI	PAIRED	PCR	GENOMIC	WGS	ILLUMINA	276534365	182003286	3500435	1	2012/01/01	2013/03/01	BGI	Rensheng WU	BGI	SRA010790
505	34553	PRJNA47685	SAMN00115167	SRX028692	SRR069128	SRS116700	Sequencing of 118 Yersinia pestis strains using Solexa	public	3	true		true	SRP003808	Denovo sequencing of 118 Yersinia pestis strains	Sequencing of 118 Yersinia pestis strains using Solexa	None	632	public	Illumina Genome Analyzer II	PLAyyyDDYDIAAPEI	PAIRED	PCR	GENOMIC	WGS	ILLUMINA	292327950	217021667	1948853	1	2012/01/01	2013/03/01	BGI	Rensheng WU	BGI	SRA010790
506	34552	PRJNA47685	SAMN00115166	SRX028691	SRR069127	SRS116699	Sequencing of 118 Yersinia pestis strains using Solexa	public	3	true		true	SRP003808	Denovo sequencing of 118 Yersinia pestis strains	Sequencing of 118 Yersinia pestis strains using Solexa	None	632	public	Illumina Genome Analyzer II	PLAyyyDHCDIAAPEI	PAIRED	PCR	GENOMIC	WGS	ILLUMINA	369235050	272537654	2461567	1	2012/01/01	2013/03/01	BGI	Rensheng WU	BGI	SRA010790
507	34551	PRJNA47685	SAMN00115165	SRX028690	SRR069126	SRS116698	Sequencing of 118 Yersinia pestis strains using Solexa	public	3	true		true	SRP003808	Denovo sequencing of 118 Yersinia pestis strains	Sequencing of 118 Yersinia pestis strains using Solexa	None	632	public	Illumina Genome Analyzer II	PLAyyyDBDDIAAPEI	PAIRED	PCR	GENOMIC	WGS	ILLUMINA	301210094	201478370	3812786	1	2012/01/01	2013/03/01	BGI	Rensheng WU	BGI	SRA010790
508	34550	PRJNA47685	SAMN00115164	SRX028689	SRR069125	SRS116697	Sequencing of 118 Yersinia pestis strains using Solexa	public	3	true		true	SRP003808	Denovo sequencing of 118 Yersinia pestis strains	Sequencing of 118 Yersinia pestis strains using Solexa	None	632	public	Illumina Genome Analyzer II	PLAyyyDAUDIAAPEI	PAIRED	PCR	GENOMIC	WGS	ILLUMINA	378636177	266201645	4792863	1	2012/01/01	2013/03/01	BGI	Rensheng WU	BGI	SRA010790
509	34549	PRJNA47685	SAMN00115164	SRX028688	SRR069124	SRS116697	Sequencing of 118 Yersinia pestis strains using Solexa	public	3	true		true	SRP003808	Denovo sequencing of 118 Yersinia pestis strains	Sequencing of 118 Yersinia pestis strains using Solexa	None	632	public	Illumina Genome Analyzer II	PLAyyyDAUDIAAPEI	PAIRED	PCR	GENOMIC	WGS	ILLUMINA	229971133	90248487	2911027	1	2012/01/01	2013/03/01	BGI	Rensheng WU	BGI	SRA010790
510	34548	PRJNA47685	SAMN00115163	SRX028687	SRR069123	SRS116696	Sequencing of 118 Yersinia pestis strains using Solexa	public	3	true		true	SRP003808	Denovo sequencing of 118 Yersinia pestis strains	Sequencing of 118 Yersinia pestis strains using Solexa	None	632	public	Illumina Genome Analyzer II	PLAyyyDJLDIAAPEI	PAIRED	PCR	GENOMIC	WGS	ILLUMINA	300478200	224280151	2003188	1	2012/01/01	2013/03/01	BGI	Rensheng WU	BGI	SRA010790
511	34547	PRJNA47685	SAMN00115162	SRX028686	SRR069122	SRS116695	Sequencing of 118 Yersinia pestis strains using Solexa	public	3	true		true	SRP003808	Denovo sequencing of 118 Yersinia pestis strains	Sequencing of 118 Yersinia pestis strains using Solexa	None	632	public	Illumina Genome Analyzer II	PLAyyyDDBDIAAPEI	PAIRED	PCR	GENOMIC	WGS	ILLUMINA	370523035	243170602	4690165	1	2012/01/01	2013/03/01	BGI	Rensheng WU	BGI	SRA010790
512	34546	PRJNA47685	SAMN00115161	SRX028685	SRR069121	SRS116694	Sequencing of 118 Yersinia pestis strains using Solexa	public	3	true		true	SRP003808	Denovo sequencing of 118 Yersinia pestis strains	Sequencing of 118 Yersinia pestis strains using Solexa	None	632	public	Illumina Genome Analyzer II	PLAyyyDHADIAAPEI	PAIRED	PCR	GENOMIC	WGS	ILLUMINA	234802378	162234327	2972182	1	2012/01/01	2013/03/01	BGI	Rensheng WU	BGI	SRA010790
513	34545	PRJNA47685	SAMN00115160	SRX028684	SRR069120	SRS116693	Sequencing of 118 Yersinia pestis strains using Solexa	public	3	true		true	SRP003808	Denovo sequencing of 118 Yersinia pestis strains	Sequencing of 118 Yersinia pestis strains using Solexa	None	632	public	Illumina Genome Analyzer II	PLAyyyDDWDIAAPEI	PAIRED	PCR	GENOMIC	WGS	ILLUMINA	259837557	172550851	3289083	1	2012/01/01	2013/03/01	BGI	Rensheng WU	BGI	SRA010790
514	34544	PRJNA47685	SAMN00115159	SRX028683	SRR069119	SRS116692	Sequencing of 118 Yersinia pestis strains using Solexa	public	3	true		true	SRP003808	Denovo sequencing of 118 Yersinia pestis strains	Sequencing of 118 Yersinia pestis strains using Solexa	None	632	public	Illumina Genome Analyzer II	PLAyyyDDVDIAAPEI	PAIRED	PCR	GENOMIC	WGS	ILLUMINA	374001600	278909471	2493344	1	2012/01/01	2013/03/01	BGI	Rensheng WU	BGI	SRA010790
515	34543	PRJNA47685	SAMN00115158	SRX028682	SRR069118	SRS116691	Sequencing of 118 Yersinia pestis strains using Solexa	public	3	true		true	SRP003808	Denovo sequencing of 118 Yersinia pestis strains	Sequencing of 118 Yersinia pestis strains using Solexa	None	632	public	Illumina Genome Analyzer II	PLAyyyDGSDIAAPEI	PAIRED	PCR	GENOMIC	WGS	ILLUMINA	207446100	153572626	1382974	1	2012/01/01	2013/03/01	BGI	Rensheng WU	BGI	SRA010790
516	34542	PRJNA47685	SAMN00115157	SRX028681	SRR069117	SRS116690	Sequencing of 118 Yersinia pestis strains using Solexa	public	3	true		true	SRP003808	Denovo sequencing of 118 Yersinia pestis strains	Sequencing of 118 Yersinia pestis strains using Solexa	None	632	public	Illumina Genome Analyzer II	PLAyyyDAWDIAAPEI	PAIRED	PCR	GENOMIC	WGS	ILLUMINA	265761232	190215542	1795684	1	2012/01/01	2013/03/01	BGI	Rensheng WU	BGI	SRA010790
517	34541	PRJNA47685	SAMN00115156	SRX028680	SRR069116	SRS116689	Sequencing of 118 Yersinia pestis strains using Solexa	public	3	true		true	SRP003808	Denovo sequencing of 118 Yersinia pestis strains	Sequencing of 118 Yersinia pestis strains using Solexa	None	632	public	Illumina Genome Analyzer II	PLAyyyDAXDIAAPEI	PAIRED	PCR	GENOMIC	WGS	ILLUMINA	250056212	179077604	1689569	1	2012/01/01	2013/03/01	BGI	Rensheng WU	BGI	SRA010790
518	34540	PRJNA47685	SAMN00115155	SRX028679	SRR069115	SRS116688	Sequencing of 118 Yersinia pestis strains using Solexa	public	3	true		true	SRP003808	Denovo sequencing of 118 Yersinia pestis strains	Sequencing of 118 Yersinia pestis strains using Solexa	None	632	public	Illumina Genome Analyzer II	PLAyyyDGWDIAAPEI	PAIRED	PCR	GENOMIC	WGS	ILLUMINA	284166713	195691685	3597047	1	2012/01/01	2013/03/01	BGI	Rensheng WU	BGI	SRA010790
519	34539	PRJNA47685	SAMN00115154	SRX028678	SRR069114	SRS116687	Sequencing of 118 Yersinia pestis strains using Solexa	public	3	true		true	SRP003808	Denovo sequencing of 118 Yersinia pestis strains	Sequencing of 118 Yersinia pestis strains using Solexa	None	632	public	Illumina Genome Analyzer II	PLAyyyDFFDIAAPEI	PAIRED	PCR	GENOMIC	WGS	ILLUMINA	251180658	176246210	3179502	1	2012/01/01	2013/03/01	BGI	Rensheng WU	BGI	SRA010790
520	34538	PRJNA47685	SAMN00115153	SRX028677	SRR069113	SRS116686	Sequencing of 118 Yersinia pestis strains using Solexa	public	3	true		true	SRP003808	Denovo sequencing of 118 Yersinia pestis strains	Sequencing of 118 Yersinia pestis strains using Solexa	None	632	public	Illumina Genome Analyzer II	PLAyyyDFTDIAAPEI	PAIRED	PCR	GENOMIC	WGS	ILLUMINA	465903211	307503065	5897509	1	2012/01/01	2013/03/01	BGI	Rensheng WU	BGI	SRA010790
521	34537	PRJNA47685	SAMN00115153	SRX028676	SRR069112	SRS116686	Sequencing of 118 Yersinia pestis strains using Solexa	public	3	true		true	SRP003808	Denovo sequencing of 118 Yersinia pestis strains	Sequencing of 118 Yersinia pestis strains using Solexa	None	632	public	Illumina Genome Analyzer II	PLAyyyDFTDIAAPEI	PAIRED	PCR	GENOMIC	WGS	ILLUMINA	232488152	168315516	2942888	1	2012/01/01	2013/03/01	BGI	Rensheng WU	BGI	SRA010790
522	34536	PRJNA47685	SAMN00115152	SRX028675	SRR069111	SRS116685	Sequencing of 118 Yersinia pestis strains using Solexa	public	3	true		true	SRP003808	Denovo sequencing of 118 Yersinia pestis strains	Sequencing of 118 Yersinia pestis strains using Solexa	None	632	public	Illumina Genome Analyzer II	PLAyyyDFMDIAAPEI	PAIRED	PCR	GENOMIC	WGS	ILLUMINA	183519260	131200299	1239995	1	2012/01/01	2013/03/01	BGI	Rensheng WU	BGI	SRA010790
523	34535	PRJNA47685	SAMN00115151	SRX028674	SRR069110	SRS116684	Sequencing of 118 Yersinia pestis strains using Solexa	public	3	true		true	SRP003808	Denovo sequencing of 118 Yersinia pestis strains	Sequencing of 118 Yersinia pestis strains using Solexa	None	632	public	Illumina Genome Analyzer II	PLAyyyDETDIAAPEI	PAIRED	PCR	GENOMIC	WGS	ILLUMINA	345697206	249425097	4375914	1	2012/01/01	2013/03/01	BGI	Rensheng WU	BGI	SRA010790
524	34534	PRJNA47685	SAMN00115150	SRX028673	SRR069109	SRS116683	Sequencing of 118 Yersinia pestis strains using Solexa	public	3	true		true	SRP003808	Denovo sequencing of 118 Yersinia pestis strains	Sequencing of 118 Yersinia pestis strains using Solexa	None	632	public	Illumina Genome Analyzer II	PLAyyyDACDIAAPEI	PAIRED	PCR	GENOMIC	WGS	ILLUMINA	176739274	64621249	2237206	1	2012/01/01	2013/03/01	BGI	Rensheng WU	BGI	SRA010790
525	34533	PRJNA47685	SAMN00115149	SRX028672	SRR069108	SRS116682	Sequencing of 118 Yersinia pestis strains using Solexa	public	3	true		true	SRP003808	Denovo sequencing of 118 Yersinia pestis strains	Sequencing of 118 Yersinia pestis strains using Solexa	None	632	public	Illumina Genome Analyzer II	PLAyyyDCCDIAAPEI	PAIRED	PCR	GENOMIC	WGS	ILLUMINA	317001167	211907150	4012673	1	2012/01/01	2013/03/01	BGI	Rensheng WU	BGI	SRA010790
526	34532	PRJNA47685	SAMN00115148	SRX028671	SRR069107	SRS116681	Sequencing of 118 Yersinia pestis strains using Solexa	public	3	true		true	SRP003808	Denovo sequencing of 118 Yersinia pestis strains	Sequencing of 118 Yersinia pestis strains using Solexa	None	632	public	Illumina Genome Analyzer II	PLAyyyDCGDIAAPEI	PAIRED	PCR	GENOMIC	WGS	ILLUMINA	391424539	264450810	4954741	1	2012/01/01	2013/03/01	BGI	Rensheng WU	BGI	SRA010790
527	34531	PRJNA47685	SAMN00115147	SRX028670	SRR069106	SRS116680	Sequencing of 118 Yersinia pestis strains using Solexa	public	3	true		true	SRP003808	Denovo sequencing of 118 Yersinia pestis strains	Sequencing of 118 Yersinia pestis strains using Solexa	None	632	public	Illumina Genome Analyzer II	PLAyyyDISDIAAPEI	PAIRED	PCR	GENOMIC	WGS	ILLUMINA	231109523	159054690	2925437	1	2012/01/01	2013/03/01	BGI	Rensheng WU	BGI	SRA010790
528	34530	PRJNA47685	SAMN00115146	SRX028669	SRR069105	SRS116679	Sequencing of 118 Yersinia pestis strains using Solexa	public	3	true		true	SRP003808	Denovo sequencing of 118 Yersinia pestis strains	Sequencing of 118 Yersinia pestis strains using Solexa	None	632	public	Illumina Genome Analyzer II	PLAyyyDDXDIAAPEI	PAIRED	PCR	GENOMIC	WGS	ILLUMINA	312231542	203856123	3952298	1	2012/01/01	2013/03/01	BGI	Rensheng WU	BGI	SRA010790
529	34529	PRJNA47685	SAMN00115145	SRX028668	SRR069104	SRS116678	Sequencing of 118 Yersinia pestis strains using Solexa	public	3	true		true	SRP003808	Denovo sequencing of 118 Yersinia pestis strains	Sequencing of 118 Yersinia pestis strains using Solexa	None	632	public	Illumina Genome Analyzer II	PLAyyyDCDDIAAPEI	PAIRED	PCR	GENOMIC	WGS	ILLUMINA	342876511	234044156	4340209	1	2012/01/01	2013/03/01	BGI	Rensheng WU	BGI	SRA010790
530	34528	PRJNA47685	SAMN00115144	SRX028667	SRR069103	SRS116677	Sequencing of 118 Yersinia pestis strains using Solexa	public	3	true		true	SRP003808	Denovo sequencing of 118 Yersinia pestis strains	Sequencing of 118 Yersinia pestis strains using Solexa	None	632	public	Illumina Genome Analyzer II	PLAyyyDIMDIAAPEI	PAIRED	PCR	GENOMIC	WGS	ILLUMINA	306464850	227125874	2043099	1	2012/01/01	2013/03/01	BGI	Rensheng WU	BGI	SRA010790
531	34527	PRJNA47685	SAMN00115143	SRX028666	SRR069102	SRS116676	Sequencing of 118 Yersinia pestis strains using Solexa	public	3	true		true	SRP003808	Denovo sequencing of 118 Yersinia pestis strains	Sequencing of 118 Yersinia pestis strains using Solexa	None	632	public	Illumina Genome Analyzer II	PLAyyyDAZDIAAPEI	PAIRED	PCR	GENOMIC	WGS	ILLUMINA	491048753	324193649	6215807	1	2012/01/01	2013/03/01	BGI	Rensheng WU	BGI	SRA010790
532	34526	PRJNA47685	SAMN00115142	SRX028665	SRR069101	SRS116675	Sequencing of 118 Yersinia pestis strains using Solexa	public	3	true		true	SRP003808	Denovo sequencing of 118 Yersinia pestis strains	Sequencing of 118 Yersinia pestis strains using Solexa	None	632	public	Illumina Genome Analyzer II	PLAyyyDDPDIAAPEI	PAIRED	PCR	GENOMIC	WGS	ILLUMINA	161538252	63611946	2044788	1	2012/01/01	2013/03/01	BGI	Rensheng WU	BGI	SRA010790
533	34525	PRJNA47685	SAMN00115141	SRX028664	SRR069100	SRS116674	Sequencing of 118 Yersinia pestis strains using Solexa	public	3	true		true	SRP003808	Denovo sequencing of 118 Yersinia pestis strains	Sequencing of 118 Yersinia pestis strains using Solexa	None	632	public	Illumina Genome Analyzer II	PLAyyyDGLDIAAPEI	PAIRED	PCR	GENOMIC	WGS	ILLUMINA	368469272	247430682	4664168	1	2012/01/01	2013/03/01	BGI	Rensheng WU	BGI	SRA010790
534	34524	PRJNA47685	SAMN00115140	SRX028663	SRR069099	SRS116673	Sequencing of 118 Yersinia pestis strains using Solexa	public	3	true		true	SRP003808	Denovo sequencing of 118 Yersinia pestis strains	Sequencing of 118 Yersinia pestis strains using Solexa	None	632	public	Illumina Genome Analyzer II	PLAyyyDDODIAAPEI	PAIRED	PCR	GENOMIC	WGS	ILLUMINA	257896364	184798956	1742543	1	2012/01/01	2013/03/01	BGI	Rensheng WU	BGI	SRA010790
535	34523	PRJNA47685	SAMN00115139	SRX028662	SRR069098	SRS116672	Sequencing of 118 Yersinia pestis strains using Solexa	public	3	true		true	SRP003808	Denovo sequencing of 118 Yersinia pestis strains	Sequencing of 118 Yersinia pestis strains using Solexa	None	632	public	Illumina Genome Analyzer II	PLAyyyDANDIABPEI	PAIRED	PCR	GENOMIC	WGS	ILLUMINA	360751920	244508434	4566480	1	2012/01/01	2013/03/01	BGI	Rensheng WU	BGI	SRA010790
